Farm_ID,Farm_Location_Lat,Farm_Location_Lon,Farm_Postcode,Farm_Street_Address,Farm_Phone_Number,Subscribed_To_Newsletter,Herd_Size,Farm_Type,Farm_Size_Acres,Biosecurity_Score,Cattle_Movement_In_Last_Year,Proximity_To_Other_Farms_Km,Land_Use_Composition_Woodland_Pct,Animal_ID,Animal_Age_Months,Breed,Sex,Origin_Type,Test_Date,Test_Result,Has_Disease_History_Farm,Avg_Rainfall_3M_Prior_MM,Avg_Temperature_3M_Prior_C,Diseased_Wildlife_Density_Score_Local,Proximity_To_Known_Diseased_Wildlife_Sett_Km,Test_Season
FARM_0902,54.783065,-5.978366,BT13 4ZX,,028 8808 9735,,75,Beef,812,5,11,4.7,25,FARM_0902_ANIMAL_059,38,Angus,Male,Purchased_From_Other_Farm,25/05/2020,Negative,TRUE,212,9.2,Medium,57.3,May
FARM_0902,54.783065,-5.978366,BT13 4ZX,,028 8808 9735,,75,Beef,812,5,11,4.7,25,FARM_0902_ANIMAL_059,20,Hereford,Female,Born_On_Farm,18/10/2021,Negative,TRUE,358,14.4,Medium,57.3,October
FARM_0902,54.783065,-5.978366,BT13 4ZX,,028 8808 9735,,75,Beef,812,5,11,4.7,25,FARM_0902_ANIMAL_019,176,Limousin,Female,Born_On_Farm,16/04/2021,Negative,TRUE,181,17.9,Medium,57.3,April
FARM_0902,54.783065,-5.978366,BT13 4ZX,,028 8808 9735,,75,Beef,812,5,11,4.7,25,FARM_0902_ANIMAL_019,86,Charolais,Male,Born_On_Farm,27/12/2020,Negative,TRUE,362,9.5,Medium,57.3,December
FARM_0902,54.783065,-5.978366,BT13 4ZX,,028 8808 9735,,75,Beef,812,5,11,4.7,25,FARM_0902_ANIMAL_073,82,Jersey,Female,Born_On_Farm,11/02/2021,Negative,TRUE,263,4.7,Medium,57.3,February
FARM_0902,54.783065,-5.978366,BT13 4ZX,,028 8808 9735,,75,Beef,812,5,11,4.7,25,FARM_0902_ANIMAL_063,111,Jersey,Female,Born_On_Farm,16/11/2021,Negative,TRUE,174,11.2,Medium,57.3,November
FARM_0902,54.783065,-5.978366,BT13 4ZX,,028 8808 9735,,75,Beef,812,5,11,4.7,25,FARM_0902_ANIMAL_061,96,Holstein,Female,Born_On_Farm,12/01/2022,Negative,TRUE,353,12.9,Medium,57.3,January
FARM_0903,54.414265,-5.963205,BT45 4SA,8 Lisburn Road,028 2169 4609,,177,Dairy,166,5,102,1.9,21,FARM_0903_ANIMAL_169,132,Charolais,Male,Purchased_From_Other_Farm,26/05/2021,Positive,FALSE,383,17.5,High,5.2,May
FARM_0903,54.414265,-5.963205,BT45 4SA,8 Lisburn Road,028 2169 4609,,177,Dairy,166,5,102,1.9,21,FARM_0903_ANIMAL_160,170,Charolais,Male,Purchased_From_Other_Farm,05/12/2021,Positive,FALSE,218,9,High,5.2,December
FARM_0903,54.414265,-5.963205,BT45 4SA,8 Lisburn Road,028 2169 4609,,177,Dairy,166,5,102,1.9,21,FARM_0903_ANIMAL_048,167,Angus,Female,Purchased_From_Other_Farm,22/07/2022,Positive,FALSE,226,11.2,High,5.2,July
FARM_0903,54.414265,-5.963205,BT45 4SA,8 Lisburn Road,028 2169 4609,,177,Dairy,166,5,102,1.9,21,FARM_0903_ANIMAL_093,153,Charolais,Male,Purchased_From_Other_Farm,19/04/2021,Negative,FALSE,169,13.6,High,5.2,April
FARM_0903,54.414265,-5.963205,BT45 4SA,8 Lisburn Road,028 2169 4609,,177,Dairy,166,5,102,1.9,21,FARM_0903_ANIMAL_088,67,Holstein,Female,Born_On_Farm,01/06/2022,Negative,FALSE,372,5.5,High,5.2,June
FARM_0903,54.414265,-5.963205,BT45 4SA,8 Lisburn Road,028 2169 4609,,177,Dairy,166,5,102,1.9,21,FARM_0903_ANIMAL_004,117,Jersey,Male,Born_On_Farm,03/05/2020,Negative,FALSE,154,9.3,High,5.2,May
FARM_0903,54.414265,-5.963205,BT45 4SA,8 Lisburn Road,028 2169 4609,,177,Dairy,166,5,102,1.9,21,FARM_0903_ANIMAL_062,93,Charolais,Male,Born_On_Farm,03/11/2021,Negative,FALSE,180,15.8,High,5.2,November
FARM_0903,54.414265,-5.963205,BT45 4SA,8 Lisburn Road,028 2169 4609,,177,Dairy,166,5,102,1.9,21,FARM_0903_ANIMAL_048,180,Holstein,Male,Purchased_From_Other_Farm,16/03/2021,Negative,FALSE,101,11.9,High,5.2,March
FARM_0903,54.414265,-5.963205,BT45 4SA,8 Lisburn Road,028 2169 4609,,177,Dairy,166,5,102,1.9,21,FARM_0903_ANIMAL_009,155,Angus,Female,Born_On_Farm,08/03/2022,Negative,FALSE,243,14.1,High,5.2,March
FARM_0903,54.414265,-5.963205,BT45 4SA,8 Lisburn Road,028 2169 4609,,177,Dairy,166,5,102,1.9,21,FARM_0903_ANIMAL_052,172,Holstein,Female,Purchased_From_Other_Farm,13/10/2022,Positive,FALSE,198,5,High,5.2,October
FARM_0904,54.409069,-7.333083,BT17 5RL,139 Omagh Road,028 1492 9678,No,262,Mixed,608,4,41,4.6,11,FARM_0904_ANIMAL_139,76,Angus,Male,Born_On_Farm,10/07/2020,Negative,TRUE,275,4.3,Medium,6.2,July
FARM_0904,54.409069,-7.333083,BT17 5RL,139 Omagh Road,028 1492 9678,No,262,Mixed,608,4,41,4.6,11,FARM_0904_ANIMAL_007,79,Angus,Female,Purchased_From_Other_Farm,09/07/2020,Negative,TRUE,291,14.8,Medium,6.2,July
FARM_0904,54.409069,-7.333083,BT17 5RL,139 Omagh Road,028 1492 9678,No,262,Mixed,608,4,41,4.6,11,FARM_0904_ANIMAL_202,66,Angus,Female,Born_On_Farm,05/06/2022,Negative,TRUE,234,6.9,Medium,6.2,June
FARM_0904,54.409069,-7.333083,BT17 5RL,139 Omagh Road,028 1492 9678,No,262,Mixed,608,4,41,4.6,11,FARM_0904_ANIMAL_053,153,Limousin,Female,Purchased_From_Other_Farm,02/01/2021,Positive,TRUE,365,4.9,Medium,6.2,January
FARM_0904,54.409069,-7.333083,BT17 5RL,139 Omagh Road,028 1492 9678,No,262,Mixed,608,4,41,4.6,11,FARM_0904_ANIMAL_243,43,Limousin,Male,Born_On_Farm,01/01/2022,Negative,TRUE,300,11,Medium,6.2,January
FARM_0904,54.409069,-7.333083,BT17 5RL,139 Omagh Road,028 1492 9678,No,262,Mixed,608,4,41,4.6,11,FARM_0904_ANIMAL_186,32,Holstein,Female,Born_On_Farm,09/07/2022,Negative,TRUE,368,11.8,Medium,6.2,July
FARM_0904,54.409069,-7.333083,BT17 5RL,139 Omagh Road,028 1492 9678,No,262,Mixed,608,4,41,4.6,11,FARM_0904_ANIMAL_171,120,Hereford,Male,Born_On_Farm,22/05/2020,Positive,TRUE,126,16.3,Medium,6.2,May
FARM_0904,54.409069,-7.333083,BT17 5RL,139 Omagh Road,028 1492 9678,No,262,Mixed,608,4,41,4.6,11,FARM_0904_ANIMAL_103,103,Angus,Male,Purchased_From_Other_Farm,30/05/2020,Negative,TRUE,338,12.5,Medium,6.2,May
FARM_0904,54.409069,-7.333083,BT17 5RL,139 Omagh Road,028 1492 9678,No,262,Mixed,608,4,41,4.6,11,FARM_0904_ANIMAL_079,146,Hereford,Male,Purchased_From_Other_Farm,26/05/2021,Negative,TRUE,104,17.7,Medium,6.2,May
FARM_0904,54.409069,-7.333083,BT17 5RL,139 Omagh Road,028 1492 9678,No,262,Mixed,608,4,41,4.6,11,FARM_0904_ANIMAL_041,54,Jersey,Male,Purchased_From_Other_Farm,09/11/2020,Negative,TRUE,350,10.5,Medium,6.2,November
FARM_0905,54.28326624683414,-5.950283129,BT15 4YX,110 Willow Grove,028 7439 9485,No,454,Mixed,204,1,109,2,12,FARM_0905_ANIMAL_133,142,Angus,Female,Purchased_From_Other_Farm,19/10/2020,Negative,FALSE,284,8.2,High,1.4,October
FARM_0905,54.28326624683414,-5.950283129,BT15 4YX,110 Willow Grove,028 7439 9485,No,454,Mixed,204,1,109,2,12,FARM_0905_ANIMAL_443,25,Jersey,Male,Born_On_Farm,11/04/2021,Positive,FALSE,325,13.6,High,1.4,April
FARM_0905,54.28326624683414,-5.950283129,BT15 4YX,110 Willow Grove,028 7439 9485,No,454,Mixed,204,1,109,2,12,FARM_0905_ANIMAL_209,148,Angus,Male,Purchased_From_Other_Farm,01/06/2021,Negative,FALSE,246,10.4,High,1.4,June
FARM_0905,54.28326624683414,-5.950283129,BT15 4YX,110 Willow Grove,028 7439 9485,No,454,Mixed,204,1,109,2,12,FARM_0905_ANIMAL_177,44,Charolais,Male,Born_On_Farm,26/07/2020,Positive,FALSE,248,15.4,High,1.4,July
FARM_0905,54.28326624683414,-5.950283129,BT15 4YX,110 Willow Grove,028 7439 9485,No,454,Mixed,204,1,109,2,12,FARM_0905_ANIMAL_322,59,Limousin,Female,Born_On_Farm,26/05/2022,Positive,FALSE,343,6.2,High,1.4,May
FARM_0905,54.28326624683414,-5.950283129,BT15 4YX,110 Willow Grove,028 7439 9485,No,454,Mixed,204,1,109,2,12,FARM_0905_ANIMAL_215,138,Angus,Female,Purchased_From_Other_Farm,04/02/2022,Negative,FALSE,320,7.6,High,1.4,February
FARM_0905,54.28326624683414,-5.950283129,BT15 4YX,110 Willow Grove,028 7439 9485,No,454,Mixed,204,1,109,2,12,FARM_0905_ANIMAL_149,104,Hereford,Male,Born_On_Farm,01/09/2022,Negative,FALSE,216,11.2,High,1.4,September
FARM_0905,54.28326624683414,-5.950283129,BT15 4YX,110 Willow Grove,028 7439 9485,No,454,Mixed,204,1,109,2,12,FARM_0905_ANIMAL_344,20,Limousin,Female,Born_On_Farm,28/10/2021,Negative,FALSE,120,6.9,High,1.4,October
FARM_0905,54.28326624683414,-5.950283129,BT15 4YX,110 Willow Grove,028 7439 9485,No,454,Mixed,204,1,109,2,12,FARM_0905_ANIMAL_434,15,Angus,Male,Purchased_From_Other_Farm,08/11/2022,Negative,FALSE,230,17.8,High,1.4,November
FARM_0905,54.28326624683414,-5.950283129,BT15 4YX,110 Willow Grove,028 7439 9485,No,454,Mixed,204,1,109,2,12,FARM_0905_ANIMAL_314,147,Hereford,Female,Purchased_From_Other_Farm,06/09/2020,Negative,FALSE,142,11.2,High,1.4,September
FARM_0906,54.178935,-6.964794,BT32 6MZ,90 Main Street,028 7058 6427,No,157,Mixed,280,3,56,3.9,3,FARM_0906_ANIMAL_047,125,Limousin,Female,Purchased_From_Other_Farm,05/06/2022,Negative,FALSE,175,12.4,Medium,76.7,June
FARM_0906,54.178935,-6.964794,BT32 6MZ,90 Main Street,028 7058 6427,No,157,Mixed,280,3,56,3.9,3,FARM_0906_ANIMAL_119,150,Angus,Male,Born_On_Farm,21/09/2020,Negative,FALSE,126,16.4,Medium,76.7,September
FARM_0906,54.178935,-6.964794,BT32 6MZ,90 Main Street,028 7058 6427,No,157,Mixed,280,3,56,3.9,3,FARM_0906_ANIMAL_011,54,Holstein,Male,Born_On_Farm,02/06/2021,Negative,FALSE,194,17.5,Medium,76.7,June
FARM_0906,54.178935,-6.964794,BT32 6MZ,90 Main Street,028 7058 6427,No,157,Mixed,280,3,56,3.9,3,FARM_0906_ANIMAL_119,121,Limousin,Female,Born_On_Farm,22/09/2022,Negative,FALSE,329,15.6,Medium,76.7,September
FARM_0906,54.178935,-6.964794,BT32 6MZ,90 Main Street,028 7058 6427,No,157,Mixed,280,3,56,3.9,3,FARM_0906_ANIMAL_073,31,Hereford,Female,Born_On_Farm,26/01/2020,Negative,FALSE,180,12.2,Medium,76.7,January
FARM_0906,54.178935,-6.964794,BT32 6MZ,90 Main Street,028 7058 6427,No,157,Mixed,280,3,56,3.9,3,FARM_0906_ANIMAL_035,39,Holstein,Male,Born_On_Farm,25/04/2020,Negative,FALSE,180,4.4,Medium,76.7,April
FARM_0906,54.178935,-6.964794,BT32 6MZ,90 Main Street,028 7058 6427,No,157,Mixed,280,3,56,3.9,3,FARM_0906_ANIMAL_084,92,Limousin,Male,Born_On_Farm,30/05/2022,Negative,FALSE,182,15.8,Medium,76.7,May
FARM_0906,54.178935,-6.964794,BT32 6MZ,90 Main Street,028 7058 6427,No,157,Mixed,280,3,56,3.9,3,FARM_0906_ANIMAL_042,145,Jersey,Female,Born_On_Farm,28/11/2020,Negative,FALSE,108,14.7,Medium,76.7,November
FARM_0906,54.178935,-6.964794,BT32 6MZ,90 Main Street,028 7058 6427,No,157,Mixed,280,3,56,3.9,3,FARM_0906_ANIMAL_114,17,Jersey,Female,Born_On_Farm,28/04/2022,Negative,FALSE,175,6.9,Medium,76.7,April
FARM_0906,54.178935,-6.964794,BT32 6MZ,90 Main Street,028 7058 6427,No,157,Mixed,280,3,56,3.9,3,FARM_0906_ANIMAL_031,98,Jersey,Female,Born_On_Farm,05/05/2021,Negative,FALSE,362,17.6,Medium,76.7,May
FARM_0907,54.3884,-6.54066,BT49 7GS,150 High Street,,No,100,Beef,486,2,85,6.6,14,FARM_0907_ANIMAL_055,77,Holstein,Male,Born_On_Farm,12/07/2021,Negative,FALSE,390,10.7,Low,94.2,July
FARM_0907,54.3884,-6.54066,BT49 7GS,150 High Street,,No,100,Beef,486,2,85,6.6,14,FARM_0907_ANIMAL_001,92,Charolais,Male,Purchased_From_Other_Farm,10/01/2022,Negative,FALSE,281,16.2,Low,94.2,January
FARM_0907,54.3884,-6.54066,BT49 7GS,150 High Street,,No,100,Beef,486,2,85,6.6,14,FARM_0907_ANIMAL_074,128,Limousin,Male,Born_On_Farm,04/07/2022,Negative,FALSE,288,6.2,Low,94.2,July
FARM_0907,54.3884,-6.54066,BT49 7GS,150 High Street,,No,100,Beef,486,2,85,6.6,14,FARM_0907_ANIMAL_100,84,Charolais,Male,Purchased_From_Other_Farm,10/12/2020,Negative,FALSE,120,10.7,Low,94.2,December
FARM_0907,54.3884,-6.54066,BT49 7GS,150 High Street,,No,100,Beef,486,2,85,6.6,14,FARM_0907_ANIMAL_070,57,Charolais,Female,Born_On_Farm,03/09/2022,Negative,FALSE,302,14.7,Low,94.2,September
FARM_0907,54.3884,-6.54066,BT49 7GS,150 High Street,,No,100,Beef,486,2,85,6.6,14,FARM_0907_ANIMAL_066,140,Angus,Male,Purchased_From_Other_Farm,17/02/2020,Negative,FALSE,123,8.1,Low,94.2,February
FARM_0907,54.3884,-6.54066,BT49 7GS,150 High Street,,No,100,Beef,486,2,85,6.6,14,FARM_0907_ANIMAL_004,13,Angus,Female,Born_On_Farm,11/10/2022,Negative,FALSE,248,5.2,Low,94.2,October
FARM_0907,54.3884,-6.54066,BT49 7GS,150 High Street,,No,100,Beef,486,2,85,6.6,14,FARM_0907_ANIMAL_012,20,Hereford,Female,Born_On_Farm,30/12/2020,Negative,FALSE,285,13,Low,94.2,December
FARM_0907,54.3884,-6.54066,BT49 7GS,150 High Street,,No,100,Beef,486,2,85,6.6,14,FARM_0907_ANIMAL_073,166,Limousin,Female,Born_On_Farm,05/10/2020,Negative,FALSE,359,15.1,Low,94.2,October
FARM_0907,54.3884,-6.54066,BT49 7GS,150 High Street,,No,100,Beef,486,2,85,6.6,14,FARM_0907_ANIMAL_011,77,Angus,Male,Born_On_Farm,13/07/2021,Negative,FALSE,164,16.3,Low,94.2,July
FARM_0908,54.632055069350876,-7.281291263,BT18 9WP,107 Newry Road,028 6038 2616,,488,Dairy,878,5,107,3.7,14,FARM_0908_ANIMAL_183,24,Limousin,Female,Purchased_From_Other_Farm,20/05/2021,Negative,FALSE,152,9.3,Medium,5.4,May
FARM_0908,54.632055069350876,-7.281291263,BT18 9WP,107 Newry Road,028 6038 2616,,488,Dairy,878,5,107,3.7,14,FARM_0908_ANIMAL_353,158,Charolais,Male,Born_On_Farm,22/11/2021,Negative,FALSE,146,7.5,Medium,5.4,November
FARM_0908,54.632055069350876,-7.281291263,BT18 9WP,107 Newry Road,028 6038 2616,,488,Dairy,878,5,107,3.7,14,FARM_0908_ANIMAL_484,27,Jersey,Female,Purchased_From_Other_Farm,08/07/2020,Negative,FALSE,184,4.2,Medium,5.4,July
FARM_0908,54.632055069350876,-7.281291263,BT18 9WP,107 Newry Road,028 6038 2616,,488,Dairy,878,5,107,3.7,14,FARM_0908_ANIMAL_283,134,Angus,Female,Born_On_Farm,10/01/2022,Negative,FALSE,133,17.7,Medium,5.4,January
FARM_0908,54.632055069350876,-7.281291263,BT18 9WP,107 Newry Road,028 6038 2616,,488,Dairy,878,5,107,3.7,14,FARM_0908_ANIMAL_328,76,Charolais,Male,Born_On_Farm,04/12/2021,Negative,FALSE,188,13.3,Medium,5.4,December
FARM_0908,54.632055069350876,-7.281291263,BT18 9WP,107 Newry Road,028 6038 2616,,488,Dairy,878,5,107,3.7,14,FARM_0908_ANIMAL_417,153,Holstein,Male,Born_On_Farm,29/01/2020,Negative,FALSE,334,6.6,Medium,5.4,January
FARM_0908,54.632055069350876,-7.281291263,BT18 9WP,107 Newry Road,028 6038 2616,,488,Dairy,878,5,107,3.7,14,FARM_0908_ANIMAL_406,143,Charolais,Female,Born_On_Farm,16/12/2021,Negative,FALSE,363,6.7,Medium,5.4,December
FARM_0908,54.632055069350876,-7.281291263,BT18 9WP,107 Newry Road,028 6038 2616,,488,Dairy,878,5,107,3.7,14,FARM_0908_ANIMAL_211,22,Jersey,Female,Born_On_Farm,18/11/2021,Negative,FALSE,280,5.1,Medium,5.4,November
FARM_0908,54.632055069350876,-7.281291263,BT18 9WP,107 Newry Road,028 6038 2616,,488,Dairy,878,5,107,3.7,14,FARM_0908_ANIMAL_408,51,Hereford,Female,Purchased_From_Other_Farm,18/03/2020,Negative,FALSE,258,9.5,Medium,5.4,March
FARM_0908,54.632055069350876,-7.281291263,BT18 9WP,107 Newry Road,028 6038 2616,,488,Dairy,878,5,107,3.7,14,FARM_0908_ANIMAL_079,108,Hereford,Male,Purchased_From_Other_Farm,19/02/2020,Negative,FALSE,344,14.9,Medium,5.4,February
FARM_0909,54.69464967855096,-7.264978143,BT45 5FL,20 Coleraine Road,028 6592 6064,No,436,Beef,284,1,30,1.4,14,FARM_0909_ANIMAL_120,45,Jersey,Female,Born_On_Farm,31/03/2020,Negative,TRUE,101,8,High,2.9,March
FARM_0909,54.69464967855096,-7.264978143,BT45 5FL,20 Coleraine Road,028 6592 6064,No,436,Beef,284,1,30,1.4,14,FARM_0909_ANIMAL_325,19,Angus,Male,Born_On_Farm,13/12/2020,Negative,TRUE,352,10.6,High,2.9,December
FARM_0909,54.69464967855096,-7.264978143,BT45 5FL,20 Coleraine Road,028 6592 6064,No,436,Beef,284,1,30,1.4,14,FARM_0909_ANIMAL_136,155,Hereford,Male,Born_On_Farm,27/05/2021,Negative,TRUE,113,10.5,High,2.9,May
FARM_0909,54.69464967855096,-7.264978143,BT45 5FL,20 Coleraine Road,028 6592 6064,No,436,Beef,284,1,30,1.4,14,FARM_0909_ANIMAL_146,113,Limousin,Male,Born_On_Farm,15/05/2020,Positive,TRUE,153,4.3,High,2.9,May
FARM_0909,54.69464967855096,-7.264978143,BT45 5FL,20 Coleraine Road,028 6592 6064,No,436,Beef,284,1,30,1.4,14,FARM_0909_ANIMAL_121,49,Charolais,Female,Born_On_Farm,06/03/2022,Negative,TRUE,113,14.9,High,2.9,March
FARM_0909,54.69464967855096,-7.264978143,BT45 5FL,20 Coleraine Road,028 6592 6064,No,436,Beef,284,1,30,1.4,14,FARM_0909_ANIMAL_323,78,Angus,Female,Born_On_Farm,21/02/2021,Positive,TRUE,304,4.6,High,2.9,February
FARM_0909,54.69464967855096,-7.264978143,BT45 5FL,20 Coleraine Road,028 6592 6064,No,436,Beef,284,1,30,1.4,14,FARM_0909_ANIMAL_417,120,Charolais,Male,Purchased_From_Other_Farm,15/03/2021,Negative,TRUE,227,16,High,2.9,March
FARM_0909,54.69464967855096,-7.264978143,BT45 5FL,20 Coleraine Road,028 6592 6064,No,436,Beef,284,1,30,1.4,14,FARM_0909_ANIMAL_276,88,Jersey,Female,Born_On_Farm,22/09/2021,Negative,TRUE,138,12.3,High,2.9,September
FARM_0909,54.69464967855096,-7.264978143,BT45 5FL,20 Coleraine Road,028 6592 6064,No,436,Beef,284,1,30,1.4,14,FARM_0909_ANIMAL_231,38,Jersey,Male,Purchased_From_Other_Farm,16/07/2022,Positive,TRUE,318,9.3,High,2.9,July
FARM_0909,54.69464967855096,-7.264978143,BT45 5FL,20 Coleraine Road,028 6592 6064,No,436,Beef,284,1,30,1.4,14,FARM_0909_ANIMAL_220,109,Holstein,Female,Purchased_From_Other_Farm,25/06/2021,Negative,TRUE,102,6,High,2.9,June
FARM_0910,54.33122349152289,-6.032904888,BT1 7WP,1 Ballynahown Road,,No,220,Dairy,239,4,98,0.5,19,FARM_0910_ANIMAL_102,48,Jersey,Male,Purchased_From_Other_Farm,26/03/2022,Negative,TRUE,382,6.5,High,6.9,March
FARM_0910,54.33122349152289,-6.032904888,BT1 7WP,1 Ballynahown Road,,No,220,Dairy,239,4,98,0.5,19,FARM_0910_ANIMAL_104,107,Jersey,Male,Purchased_From_Other_Farm,08/03/2020,Negative,TRUE,216,14.8,High,6.9,March
FARM_0910,54.33122349152289,-6.032904888,BT1 7WP,1 Ballynahown Road,,No,220,Dairy,239,4,98,0.5,19,FARM_0910_ANIMAL_154,57,Angus,Male,Born_On_Farm,27/11/2021,Negative,TRUE,358,8.1,High,6.9,November
FARM_0910,54.33122349152289,-6.032904888,BT1 7WP,1 Ballynahown Road,,No,220,Dairy,239,4,98,0.5,19,FARM_0910_ANIMAL_077,43,Angus,Male,Born_On_Farm,20/02/2020,Negative,TRUE,223,4.4,High,6.9,February
FARM_0910,54.33122349152289,-6.032904888,BT1 7WP,1 Ballynahown Road,,No,220,Dairy,239,4,98,0.5,19,FARM_0910_ANIMAL_096,142,Limousin,Female,Purchased_From_Other_Farm,21/06/2020,Negative,TRUE,225,7.1,High,6.9,June
FARM_0910,54.33122349152289,-6.032904888,BT1 7WP,1 Ballynahown Road,,No,220,Dairy,239,4,98,0.5,19,FARM_0910_ANIMAL_143,58,Hereford,Female,Born_On_Farm,26/03/2021,Positive,TRUE,253,5.9,High,6.9,March
FARM_0910,54.33122349152289,-6.032904888,BT1 7WP,1 Ballynahown Road,,No,220,Dairy,239,4,98,0.5,19,FARM_0910_ANIMAL_044,176,Angus,Male,Purchased_From_Other_Farm,15/07/2020,Negative,TRUE,113,4.9,High,6.9,July
FARM_0910,54.33122349152289,-6.032904888,BT1 7WP,1 Ballynahown Road,,No,220,Dairy,239,4,98,0.5,19,FARM_0910_ANIMAL_064,18,Angus,Male,Born_On_Farm,15/10/2021,Negative,TRUE,258,16.6,High,6.9,October
FARM_0910,54.33122349152289,-6.032904888,BT1 7WP,1 Ballynahown Road,,No,220,Dairy,239,4,98,0.5,19,FARM_0910_ANIMAL_005,42,Jersey,Female,Born_On_Farm,24/05/2021,Negative,TRUE,349,15.8,High,6.9,May
FARM_0910,54.33122349152289,-6.032904888,BT1 7WP,1 Ballynahown Road,,No,220,Dairy,239,4,98,0.5,19,FARM_0910_ANIMAL_071,74,Hereford,Male,Born_On_Farm,11/03/2020,Negative,TRUE,358,8.3,High,6.9,March
FARM_0911,54.728532,-7.372887,BT18 1XF,93 Banbridge Road,028 5154 5728,No,439,Dairy,958,3,108,2.4,25,FARM_0911_ANIMAL_421,128,Limousin,Male,Purchased_From_Other_Farm,28/02/2021,Negative,TRUE,135,13,High,1.3,February
FARM_0911,54.728532,-7.372887,BT18 1XF,93 Banbridge Road,028 5154 5728,No,439,Dairy,958,3,108,2.4,25,FARM_0911_ANIMAL_368,33,Limousin,Female,Born_On_Farm,17/11/2021,Positive,TRUE,116,13.9,High,1.3,November
FARM_0911,54.728532,-7.372887,BT18 1XF,93 Banbridge Road,028 5154 5728,No,439,Dairy,958,3,108,2.4,25,FARM_0911_ANIMAL_136,170,Jersey,Male,Born_On_Farm,09/05/2021,Positive,TRUE,303,16.2,High,1.3,May
FARM_0911,54.728532,-7.372887,BT18 1XF,93 Banbridge Road,028 5154 5728,No,439,Dairy,958,3,108,2.4,25,FARM_0911_ANIMAL_105,65,Jersey,Female,Born_On_Farm,07/11/2022,Positive,TRUE,153,11,High,1.3,November
FARM_0911,54.728532,-7.372887,BT18 1XF,93 Banbridge Road,028 5154 5728,No,439,Dairy,958,3,108,2.4,25,FARM_0911_ANIMAL_409,58,Hereford,Male,Purchased_From_Other_Farm,29/06/2021,Positive,TRUE,271,7.6,High,1.3,June
FARM_0911,54.728532,-7.372887,BT18 1XF,93 Banbridge Road,028 5154 5728,No,439,Dairy,958,3,108,2.4,25,FARM_0911_ANIMAL_358,19,Angus,Male,Born_On_Farm,24/03/2022,Negative,TRUE,121,15.8,High,1.3,March
FARM_0911,54.728532,-7.372887,BT18 1XF,93 Banbridge Road,028 5154 5728,No,439,Dairy,958,3,108,2.4,25,FARM_0911_ANIMAL_431,30,Charolais,Female,Purchased_From_Other_Farm,10/11/2022,Negative,TRUE,110,5.6,High,1.3,November
FARM_0911,54.728532,-7.372887,BT18 1XF,93 Banbridge Road,028 5154 5728,No,439,Dairy,958,3,108,2.4,25,FARM_0911_ANIMAL_123,168,Limousin,Male,Born_On_Farm,18/04/2020,Negative,TRUE,237,14,High,1.3,April
FARM_0911,54.728532,-7.372887,BT18 1XF,93 Banbridge Road,028 5154 5728,No,439,Dairy,958,3,108,2.4,25,FARM_0911_ANIMAL_141,84,Jersey,Male,Born_On_Farm,29/07/2020,Positive,TRUE,145,7.2,High,1.3,July
FARM_0911,54.728532,-7.372887,BT18 1XF,93 Banbridge Road,028 5154 5728,No,439,Dairy,958,3,108,2.4,25,FARM_0911_ANIMAL_011,22,Angus,Female,Born_On_Farm,16/10/2020,Negative,TRUE,309,8.5,High,1.3,October
FARM_0912,54.340461,-6.960295,BT26 5GA,,028 5028 8740,No,293,Mixed,936,4,95,10.4,22,FARM_0912_ANIMAL_025,87,Limousin,Female,Purchased_From_Other_Farm,28/10/2020,Negative,FALSE,126,8.5,Medium,37.4,October
FARM_0912,54.340461,-6.960295,BT26 5GA,,028 5028 8740,No,293,Mixed,936,4,95,10.4,22,FARM_0912_ANIMAL_290,176,Holstein,Female,Born_On_Farm,20/12/2020,Negative,FALSE,110,10.5,Medium,37.4,December
FARM_0912,54.340461,-6.960295,BT26 5GA,,028 5028 8740,No,293,Mixed,936,4,95,10.4,22,FARM_0912_ANIMAL_101,132,Angus,Female,Born_On_Farm,06/02/2021,Positive,FALSE,186,16.7,Medium,37.4,February
FARM_0912,54.340461,-6.960295,BT26 5GA,,028 5028 8740,No,293,Mixed,936,4,95,10.4,22,FARM_0912_ANIMAL_239,173,Holstein,Male,Born_On_Farm,31/08/2021,Negative,FALSE,161,5.3,Medium,37.4,August
FARM_0912,54.340461,-6.960295,BT26 5GA,,028 5028 8740,No,293,Mixed,936,4,95,10.4,22,FARM_0912_ANIMAL_200,176,Limousin,Female,Purchased_From_Other_Farm,08/04/2021,Negative,FALSE,161,15.3,Medium,37.4,April
FARM_0912,54.340461,-6.960295,BT26 5GA,,028 5028 8740,No,293,Mixed,936,4,95,10.4,22,FARM_0912_ANIMAL_181,78,Charolais,Male,Born_On_Farm,13/08/2021,Negative,FALSE,104,15.5,Medium,37.4,August
FARM_0912,54.340461,-6.960295,BT26 5GA,,028 5028 8740,No,293,Mixed,936,4,95,10.4,22,FARM_0912_ANIMAL_123,83,Limousin,Female,Born_On_Farm,19/06/2020,Negative,FALSE,245,11.1,Medium,37.4,June
FARM_0912,54.340461,-6.960295,BT26 5GA,,028 5028 8740,No,293,Mixed,936,4,95,10.4,22,FARM_0912_ANIMAL_143,93,Charolais,Male,Purchased_From_Other_Farm,12/04/2020,Negative,FALSE,177,17.8,Medium,37.4,April
